id,store_id,category_id,product_id,product_name,product_url,image_url,current_price,original_price,stock_status,is_active,last_synced_at,created_at,updated_at,has_variants,variants,brand_id
1,3,2,386526579,Onitsuka Tiger Mexico 66 Slip On Pink 291,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-pink-291-386526579-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/691eecb5b7fe90.jpg,2001.00,10000.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,1336
2,3,2,358628937,Onitsuka tiger black white (312,https://boot-gallery.cartpe.in/onitsuka-tiger-black-white-358628937-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68ede4212ee500.jpg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39, 40",1336
3,3,2,358627241,Onitsuka Tiger Mexico 66 Pink (313,https://boot-gallery.cartpe.in/onitsuka-tiger-micxico-66-pink-358627241-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68ede3923ba9d0.jpg,2001.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39, 40",1336
4,3,2,358626712,Onitsuka Tiger Mexico 66 (White Blue Pink (314,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-white-blue-pink-358626712-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68ede3570f3390.jpg,2001.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"37, 40",1336
5,3,2,357721935,Onitsuka tiger Mexico 66 yellow (145,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-yellow-145-357721935-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68ebd4ddacc250.jpeg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
6,3,2,341890026,Onitsuka tiger Mexico 66 black (125,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-black-125-341890026-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d682e63f7d70.jpg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
7,3,2,341757955,Onitsuka tiger Mexico 66 white  blue (187,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-white-blue-341757955-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d672837001b0.jpg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
8,3,2,341756925,Onitsuka tiger Mexico 66 blue (186,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-blue-186-341756925-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d671492a0dc1.jpg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
9,3,2,340812085,Onitsuka Tiger Mexico 66 Slipon Grey White 185,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slipon-grey-white-185-340812085-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d51656b01093.jpeg,2001.00,4001.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
10,3,2,340801286,Onitsuka Tiger Mexico 66 White Black Gold (153,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-white-black-gold-153-340801286-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d5155dbc5dc0.jpg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
11,3,2,339611471,Onitsuka tiger Mexico blue 179,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-blue-179-339611471-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d3b722b8f970.jpeg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
12,3,2,339008900,Onitsuka Tiger Mexico 66 ((151,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-151-339008900-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d2a2c045e141.jpeg,1801.00,10000.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
13,3,2,339001207,Onitsuka Tiger Mexico 66 cactus Green 220,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-cactus-green-220-339001207-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d2a172686c52.jpg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,39,1336
14,3,2,338959086,Onitsuka tiger yellow (102,https://boot-gallery.cartpe.in/onitsuka-tiger-yellow-102-338959086-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d29d7112efe0.jpeg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
15,3,2,338836561,Air jordan Retro 1 Washed Pink (120,https://boot-gallery.cartpe.in/air-jordan-retro-1-washed-pink-338836561-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d28abd1b8ac0.jpeg,2301.00,4601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,349
16,3,2,338666431,Onitsuka tiger Mexico triple Black 225,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-triple-black-225-338666431-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d27f3c40b830.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,39,1336
17,3,2,338595073,Onitsuka Tiger Mexico 66 Slipon white blue 043,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slipon-white-blue-043-338595073-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68d27193ac0c00.jpg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 40",1336
18,3,2,323364875,Onitsuka Tiger Mexico 66 Pink Cameo 280,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-pink-cameo-323364875-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68be9502a61ee0.jpg,2001.00,4601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
19,3,2,309407087,Onitsuka tiger black yellow (298,https://boot-gallery.cartpe.in/onitsuka-tiger-black-yellow-298-309407087-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68aed3b969a983.jpg,2001.00,4601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39, 40",1336
20,3,2,309394657,Yeezy 350 white Oreo (y15,https://boot-gallery.cartpe.in/yeezy-350-white-oreo-y15-309394657-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68a2f971cfc74.jpeg,2201.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,518
21,3,2,309394656,Onitsuka Tiger Mexico 66 Slip On Yellow For Her 268,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-yellow-for-her-268-309394656-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68923c3530bff.jpeg,2201.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
22,3,2,309394655,Onitsuka Tiger Mexico 66 Slip On Green For Her,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-green-for-her-309394655-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68923b8e01a03.jpeg,2201.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
23,3,2,309394654,Onitsuka Tiger Mexico 66 Slip On Purple 261,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-purple-261-309394654-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68923a748fd87.jpeg,2201.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,40,1336
24,3,2,309394653,Onitsuka Tiger Mexico 66 Slip On Pink 291,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-pink-291-309394653-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68923a04b7c3c.jpeg,2001.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,40,1336
25,3,2,309394652,Onitsuka Tiger Mexico 66 SD Cream Black Orange For Her 276,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-sd-cream-black-orange-for-her-276-309394652-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/689109f05bb09.jpeg,2301.00,4601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
26,3,2,309394651,Onitsuka tiger Mexico blue red (286,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-blue-red-286-309394651-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/6884a979e4858.jpeg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
27,3,2,309394650,adidass Sambha gazelle pink (267,https://boot-gallery.cartpe.in/adidass-sambha-gazelle-pink-267-309394650-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685ea3fbbcfd7.jpeg,2301.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,6
28,3,2,309394649,Onitsuka Tiger Mexico retro green (265,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-retro-green-265-309394649-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685e6ac3cacb4.jpeg,1801.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39, 40",1336
29,3,2,309394648,Patou x Onitsuka Tiger Mexico 66 trainers in suede Semi Ua Quality (266,https://boot-gallery.cartpe.in/patou-x-onitsuka-tiger-mexico-66-trainers-in-suede-semi-ua-quality-266-309394648-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685d2b77739ed.jpeg,2001.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,40,1336
30,3,2,309394647,Onitsuka tiger mexico Blue beige 222,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-blue-beige-222-309394647-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685d16494f1a2.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
31,3,2,309394645,Onitsuka tiger Mexico triple Black 225,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-triple-black-225-309394645-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685bf8500cb33.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
32,3,2,309394643,Onitsuka Mexico 66 Brich green 217,https://boot-gallery.cartpe.in/onitsuka-mexico-66-brich-green-217-309394643-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685bde62c1a51.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,
33,3,2,309394642,Onitsuka Tiger Mexico 66 Slipon Full Black 184,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slipon-full-black-184-309394642-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685bdcf5db0b8.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 40",1336
34,3,2,309394641,Patou x Onitsuka Tiger Mexico 66 trainers in suede Semi Ua Quality 203,https://boot-gallery.cartpe.in/patou-x-onitsuka-tiger-mexico-66-trainers-in-suede-semi-ua-quality-203-309394641-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685bd612c76d6.jpeg,2001.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,37,1336
35,3,2,309394640,Onitsuka Tiger Patou Mexico 66 Cotton Candy Bright Rose (203,https://boot-gallery.cartpe.in/onitsuka-tiger-patou-mexico-66-cotton-candy-bright-rose-203-309394640-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685bd54f51409.jpeg,2001.00,4401.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,37,1336
36,3,2,309394639,Patou X Onitsuka Tiger Mexico 66 204,https://boot-gallery.cartpe.in/patou-x-onitsuka-tiger-mexico-66-204-309394639-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685bd4e128235.jpeg,2001.00,4401.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
37,3,2,309394638,Onitsuka Tiger Mexico 66 Slip On Black 105,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-black-105-309394638-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/685ae74301ee1.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
38,3,2,309394637,Onitsuka Tiger Mexico 66 Biege Grass Green 221,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-biege-grass-green-221-309394637-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/68590a707f832.jpeg,1801.00,3601.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
39,3,2,309394636,Onitsuka Tiger Mexico 66 Black Classic Red 240,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-black-classic-red-240-309394636-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/6858feb8a4af7.jpeg,1801.00,4601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
40,3,2,309394635,Onitsuka Tiger Mexico 66 SD Pink (252,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-sd-pink-252-309394635-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/6856c18ba17a5.jpeg,2001.00,5001.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
41,3,2,309394634,Onitsuka Tiger Mexico 66 SD Metropolis (251,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-sd-metropolis-251-309394634-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/6856c0afaa3e6.jpeg,1801.00,5001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,40,1336
42,3,2,309394633,Onitsuka Tiger Tokuten Pastel Pink 241,https://boot-gallery.cartpe.in/onitsuka-tiger-tokuten-pastel-pink-241-309394633-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/6841787745db5.jpeg,1801.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,1336
43,3,2,309394631,PandaPrank X Onitsuka Tiger SlipOn green 207,https://boot-gallery.cartpe.in/pandaprank-x-onitsuka-tiger-slipon-green-207-309394631-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67f50f446852c.jpeg,2001.00,5001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"37, 38, 39",1336
44,3,2,309394630,PandaPrank X Onitsuka Tiger SlipOn 208,https://boot-gallery.cartpe.in/pandaprank-x-onitsuka-tiger-slipon-208-309394630-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67f50eede31b7.jpeg,2501.00,5001.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
45,3,2,309394629,PandaPrank X Onitsuka Tiger SlipOn pink 209,https://boot-gallery.cartpe.in/pandaprank-x-onitsuka-tiger-slipon-pink-209-309394629-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67f50ce0c221e.jpeg,2001.00,5001.00,out_of_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,0,,1336
46,3,2,309394628,PandaPrank X Onitsuka Tiger SlipOn 210,https://boot-gallery.cartpe.in/pandaprank-x-onitsuka-tiger-slipon-210-309394628-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67f50bfacaa8c.jpeg,2001.00,5001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,1336
47,3,2,309394627,PandaPrank X Onitsuka Tiger SlipOn 211,https://boot-gallery.cartpe.in/pandaprank-x-onitsuka-tiger-slipon-211-309394627-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67f508bf28390.jpeg,2001.00,5001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
48,3,2,309394626,Airforce 1 HEMP COCONUT MILK 119,https://boot-gallery.cartpe.in/airforce-1-hemp-coconut-milk-119-309394626-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67f5073079654.jpeg,2001.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,39,
49,3,2,309394625,Onitsuka tiger Mexico 224,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-224-309394625-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67ee4efeb793b.jpeg,1801.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"39, 40",1336
50,3,2,309394623,Onitsuka Tiger Mexico 66 Slip On Black Yellow 144,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slip-on-black-yellow-144-309394623-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67c02327761c4.jpeg,1801.00,3601.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,"38, 39",1336
51,3,2,309394622,Onitsuka Tiger Mexico 66 Slipon Grey White 185,https://boot-gallery.cartpe.in/onitsuka-tiger-mexico-66-slipon-grey-white-185-309394622-boot-gallery.html?color=,https://cdn.cartpe.in/images/gallery_sm/67bb31f549a92.jpeg,2001.00,4001.00,in_stock,1,2025-12-10 19:05:53,2025-12-10 19:05:53,2025-12-10 19:05:53,1,38,1336
52,1,7,318222388,Adida_s Slide for mens,https://shoegallery66.cartpe.in/adida-s-slide-for-mens-318222388-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6ca5b47b0f0.jpg,751.00,1501.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK7.5/EURO 41, UK 8/EURO 42, UK 9.5/EURO 44",6
53,1,7,318219916,Adida_s SLIDE for men,https://shoegallery66.cartpe.in/adida-s-slide-for-men-318219916-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6ca077cf000.jpg,751.00,1501.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK7.5/EURO 41, UK 8/EURO 42, UK 9.5/EURO 44, UK 9/ EURO 43",6
54,1,7,318216480,Adida_s Slide for mens,https://shoegallery66.cartpe.in/adida-s-slide-for-mens-318216480-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6c9c35692a0.jpg,751.00,1501.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK7.5/EURO 41, UK 8/EURO 42, UK 9.5/EURO 44, UK 9/ EURO 43",6
55,1,7,318199677,Adida_s Slide Grey Color,https://shoegallery66.cartpe.in/adida-s-slide-grey-color-318199677-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6c8ecd89930.jpg,751.00,1501.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK7.5/EURO 41, UK 9.5/EURO 44, UK 9/ EURO 43",6
56,1,7,318192949,Adida_s Slide Black,https://shoegallery66.cartpe.in/adida-s-slide-black-318192949-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6c8ac409f60.jpg,751.00,1501.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK 9.5/EURO 44",6
57,1,7,317856427,skecher_s goga mat ultra light slides S06,https://shoegallery66.cartpe.in/skecher-s-goga-mat-ultra-light-slides-s06-317856427-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6ab636fd230.jpg,801.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,695
58,1,7,317854724,skecher_s goga mat ultra light slides S06,https://shoegallery66.cartpe.in/skecher-s-goga-mat-ultra-light-slides-s06-317854724-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6ab0881c8c0.jpg,801.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,695
59,1,7,317854347,skecher_s goga mat ultra light slides S06,https://shoegallery66.cartpe.in/skecher-s-goga-mat-ultra-light-slides-s06-317854347-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6aae210a260.jpg,801.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,695
60,1,7,317851215,skecher_s goga mat ultra light slides S06,https://shoegallery66.cartpe.in/skecher-s-goga-mat-ultra-light-slides-s06-317851215-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6aa9af363d0.jpg,801.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,695
61,1,7,317845450,Vans Old Skool Full white S07,https://shoegallery66.cartpe.in/van-s-old-skool-full-white-s07-317845450-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a97e08f650.jpg,601.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,501
62,1,7,317844265,Vans Old Skool Full white S07,https://shoegallery66.cartpe.in/van-s-old-skool-full-white-s07-317844265-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a94cf0aaa0.jpg,601.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,501
63,1,7,317839677,Vans Old Skool Full white S07,https://shoegallery66.cartpe.in/vans-old-skool-full-white-s07-317839677-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a8cde10bf0.jpg,601.00,1601.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,501
64,1,7,317839369,Nik_e Premium Quality Slide S14,https://shoegallery66.cartpe.in/nik-e-premium-quality-slide-s14-317839369-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a8138defc0.jpeg,801.00,1601.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6/EURO 40, UK 7/EURO 41, UK 8.5/EURO 43, UK 9/EURO 44, UK 10/EURO 45",428
65,1,7,317839060,Nik_e Premium Quality Slide S14,https://shoegallery66.cartpe.in/nik-e-premium-quality-slide-s14-317839060-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a79ee15fe0.jpeg,801.00,1601.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6/EURO 40, UK 7/EURO 41, UK 7.5/EURO 42, UK 8.5/EURO 43, UK 9/EURO 44, UK 10/EURO 45",428
66,1,7,317837819,Nik_e premium quality slide s14,https://shoegallery66.cartpe.in/nik-e-premium-quality-slide-s14-317837819-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a754ed2c00.jpeg,801.00,1601.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 7/EURO 41, UK 7.5/EURO 42, UK 9/EURO 44",428
67,1,7,317830672,Nik_e Calm Slide Jade Ice S11,https://shoegallery66.cartpe.in/nik-e-slide-317830672-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a5499394c0.jpeg,501.00,1001.00,out_of_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,0,,428
68,1,7,317829137,Nik_e up tempo Upslide,https://shoegallery66.cartpe.in/nik-e-up-tempo-upslide-317829137-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b6a4e7b3eeb0.jpeg,1501.00,3001.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,UK 7/EURO 41,428
69,1,7,316646394,Adida_s Adilette Shower Slides S08,https://shoegallery66.cartpe.in/adida-s-adilette-shower-slides-s08-316646394-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b58c7263cd50.jpg,801.00,1601.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK7.5/EURO 41, UK 9.5/EURO 44, UK 10.5/EURO 45, UK 9/ EURO 43",6
70,1,7,315318922,Adida_s Adilette Shower Slides S08,https://shoegallery66.cartpe.in/adida-s-adilette-shower-slides-s08-315318922-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b4183034a630.jpg,801.00,1601.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK7.5/EURO 41, UK 9.5/EURO 44, UK 10.5/EURO 45, UK 9/ EURO 43",6
71,1,7,315313841,Adida_s Adilette Shower Slides S08,https://shoegallery66.cartpe.in/adida-s-adilette-shower-slides-s08-315313841-shoegallery66.html?color=,https://cdn.cartpe.in/images/gallery_sm/68b417f4c748e0.jpg,801.00,1601.00,in_stock,1,2025-12-10 19:05:55,2025-12-10 19:05:55,2025-12-10 19:05:55,1,"UK 6.5/EURO 40, UK7.5/EURO 41, UK 8/EURO 42, UK 10.5/EURO 45, UK 9/ EURO 43",6
